"Date","steem_price","sbd_price","amount","from","memo","to","timestamp","currency_amount","currency_type","direction","dollar_price_of_tr","tr_type"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-ontology-16-may-2018","postdoctor","2018-05-16T07:15:30",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.339 SBD","edensgarden","Round Earnings - 0.339 SBD | Thank you!","misrori","2018-05-16T07:50:45",0.339,"SBD","in",0.85,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-loom-network-16-may-2018","postdoctor","2018-05-16T08:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-pivx-16-may-2018","postdoctor","2018-05-16T09:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.399 SBD","edensgarden","Round Earnings - 0.399 SBD | Thank you!","misrori","2018-05-16T09:58:30",0.399,"SBD","in",1.01,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-cybermiles-16-may-2018","postdoctor","2018-05-16T10:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-binance-coin-16-may-2018","postdoctor","2018-05-16T11:15:30",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-maker-16-may-2018","postdoctor","2018-05-16T12:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.565 SBD","edensgarden","Round Earnings - 0.565 SBD | Thank you!","misrori","2018-05-16T12:16:33",0.565,"SBD","in",1.42,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-ripple-16-may-2018","postdoctor","2018-05-16T13:15:30",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-enigma-16-may-2018","postdoctor","2018-05-16T14:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.388 SBD","edensgarden","Round Earnings - 0.388 SBD | Thank you!","misrori","2018-05-16T14:43:48",0.388,"SBD","in",0.98,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-digixdao-16-may-2018","postdoctor","2018-05-16T15:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-05-16T17:10:15",0.019,"STEEM","in",0.06,"normal_tr"
"2018-05-16",2.95,2.52,"0.554 SBD","edensgarden","Round Earnings - 0.554 SBD | Thank you!","misrori","2018-05-16T17:10:18",0.554,"SBD","in",1.4,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-kyber-network-16-may-2018","postdoctor","2018-05-16T17:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-komodo-16-may-2018","postdoctor","2018-05-16T18:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-huobi-token-16-may-2018","postdoctor","2018-05-16T19:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.294 STEEM","edensgarden","Round Earnings - 0.294 STEEM | Thank you!","misrori","2018-05-16T19:38:48",0.294,"STEEM","in",0.87,"normal_tr"
"2018-05-16",2.95,2.52,"0.169 SBD","edensgarden","Round Earnings - 0.169 SBD | Thank you!","misrori","2018-05-16T19:38:51",0.169,"SBD","in",0.43,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-iota-16-may-2018","postdoctor","2018-05-16T20:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-kucoin-shares-16-may-2018","postdoctor","2018-05-16T21:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.648 SBD","edensgarden","Round Earnings - 0.648 SBD | Thank you!","misrori","2018-05-16T22:07:03",0.648,"SBD","in",1.63,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-bytecoin-17-may-2018","postdoctor","2018-05-16T22:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-16",2.95,2.52,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-bytom-17-may-2018","postdoctor","2018-05-16T23:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-aelf-17-may-2018","postdoctor","2018-05-17T00:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.339 SBD","edensgarden","Round Earnings - 0.339 SBD | Thank you!","misrori","2018-05-17T00:33:57",0.339,"SBD","in",0.8,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-mithril-17-may-2018","postdoctor","2018-05-17T01:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-syscoin-17-may-2018","postdoctor","2018-05-17T02:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.595 SBD","edensgarden","Round Earnings - 0.595 SBD | Thank you!","misrori","2018-05-17T02:18:51",0.595,"SBD","in",1.4,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-dragonchain-17-may-2018","postdoctor","2018-05-17T03:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-bitcoin-gold-17-may-2018","postdoctor","2018-05-17T04:15:30",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.479 SBD","edensgarden","Round Earnings - 0.479 SBD | Thank you!","misrori","2018-05-17T04:46:06",0.479,"SBD","in",1.13,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-salt-17-may-2018","postdoctor","2018-05-17T05:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-0x-17-may-2018","postdoctor","2018-05-17T06:15:30",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.099 STEEM","edensgarden","Round Earnings - 0.099 STEEM | Thank you!","misrori","2018-05-17T07:13:24",0.099,"STEEM","in",0.28,"normal_tr"
"2018-05-17",2.85,2.36,"0.391 SBD","edensgarden","Round Earnings - 0.391 SBD | Thank you!","misrori","2018-05-17T07:13:30",0.391,"SBD","in",0.92,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-dogecoin-17-may-2018","postdoctor","2018-05-17T07:15:30",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-hshare-17-may-2018","postdoctor","2018-05-17T08:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-wax-17-may-2018","postdoctor","2018-05-17T09:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.029 STEEM","edensgarden","Round Earnings - 0.029 STEEM | Thank you!","misrori","2018-05-17T09:41:48",0.029,"STEEM","in",0.08,"normal_tr"
"2018-05-17",2.85,2.36,"0.620 SBD","edensgarden","Round Earnings - 0.620 SBD | Thank you!","misrori","2018-05-17T09:41:51",0.62,"SBD","in",1.46,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-wanchain-17-may-2018","postdoctor","2018-05-17T10:15:33",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-centrality-17-may-2018","postdoctor","2018-05-17T11:15:30",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.219 STEEM","edensgarden","Round Earnings - 0.219 STEEM | Thank you!","misrori","2018-05-17T12:11:33",0.219,"STEEM","in",0.62,"normal_tr"
"2018-05-17",2.85,2.36,"0.334 SBD","edensgarden","Round Earnings - 0.334 SBD | Thank you!","misrori","2018-05-17T12:11:36",0.334,"SBD","in",0.79,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-cryptonex-17-may-2018","postdoctor","2018-05-17T12:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-komodo-17-may-2018","postdoctor","2018-05-17T13:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-funfair-17-may-2018","postdoctor","2018-05-17T14:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.299 SBD","edensgarden","Round Earnings - 0.299 SBD | Thank you!","misrori","2018-05-17T14:38:48",0.299,"SBD","in",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-verge-17-may-2018","postdoctor","2018-05-17T15:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-vechain-17-may-2018","postdoctor","2018-05-17T16:15:30",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.499 SBD","edensgarden","Round Earnings - 0.499 SBD | Thank you!","misrori","2018-05-17T16:38:30",0.499,"SBD","in",1.18,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-basic-attention-token-17-may-2018","postdoctor","2018-05-17T17:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-bitcoin-diamond-17-may-2018","postdoctor","2018-05-17T18:15:30",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.496 SBD","edensgarden","Round Earnings - 0.496 SBD | Thank you!","misrori","2018-05-17T19:02:57",0.496,"SBD","in",1.17,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-loopring-17-may-2018","postdoctor","2018-05-17T19:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-bitcoin-private-17-may-2018","postdoctor","2018-05-17T20:15:30",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.069 STEEM","edensgarden","Round Earnings - 0.069 STEEM | Thank you!","misrori","2018-05-17T21:30:12",0.069,"STEEM","in",0.2,"normal_tr"
"2018-05-17",2.85,2.36,"0.295 SBD","edensgarden","Round Earnings - 0.295 SBD | Thank you!","misrori","2018-05-17T21:30:15",0.295,"SBD","in",0.7,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-nem-18-may-2018","postdoctor","2018-05-17T22:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-17",2.85,2.36,"0.300 SBD","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-loopring-18-may-2018","postdoctor","2018-05-17T23:15:27",0.3,"SBD","out",0.71,"normal_tr"
"2018-05-18",2.76,2.23,"0.453 SBD","edensgarden","Round Earnings - 0.453 SBD | Thank you!","misrori","2018-05-18T00:00:18",0.453,"SBD","in",1.01,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-populous-18-may-2018","postdoctor","2018-05-18T00:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-0x-18-may-2018","postdoctor","2018-05-18T01:15:30",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-vechain-18-may-2018","postdoctor","2018-05-18T02:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.364 SBD","edensgarden","Round Earnings - 0.364 SBD | Thank you!","misrori","2018-05-18T02:26:42",0.364,"SBD","in",0.81,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-zcoin-18-may-2018","postdoctor","2018-05-18T03:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-kyber-network-18-may-2018","postdoctor","2018-05-18T04:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.479 SBD","edensgarden","Round Earnings - 0.479 SBD | Thank you!","misrori","2018-05-18T04:50:18",0.479,"SBD","in",1.07,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-bancor-18-may-2018","postdoctor","2018-05-18T05:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.042 STEEM","edensgarden","Round Earnings - 0.042 STEEM | Thank you!","misrori","2018-05-18T06:30:30",0.042,"STEEM","in",0.12,"normal_tr"
"2018-05-18",2.76,2.23,"0.648 SBD","edensgarden","Round Earnings - 0.648 SBD | Thank you!","misrori","2018-05-18T06:30:33",0.648,"SBD","in",1.45,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-bitcoin-diamond-18-may-2018","postdoctor","2018-05-18T07:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-aeternity-18-may-2018","postdoctor","2018-05-18T08:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.410 SBD","edensgarden","Round Earnings - 0.410 SBD | Thank you!","misrori","2018-05-18T09:00:36",0.41,"SBD","in",0.91,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-gxchain-18-may-2018","postdoctor","2018-05-18T09:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-dragonchain-18-may-2018","postdoctor","2018-05-18T10:15:30",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.666 SBD","edensgarden","Round Earnings - 0.666 SBD | Thank you!","misrori","2018-05-18T11:25:21",0.666,"SBD","in",1.49,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-nano-18-may-2018","postdoctor","2018-05-18T12:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-nuls-18-may-2018","postdoctor","2018-05-18T13:15:30",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.364 SBD","edensgarden","Round Earnings - 0.364 SBD | Thank you!","misrori","2018-05-18T13:50:57",0.364,"SBD","in",0.81,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-funfair-18-may-2018","postdoctor","2018-05-18T14:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.460 SBD","edensgarden","Round Earnings - 0.460 SBD | Thank you!","misrori","2018-05-18T16:16:30",0.46,"SBD","in",1.03,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-stellar-18-may-2018","postdoctor","2018-05-18T17:15:33",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-omisego-18-may-2018","postdoctor","2018-05-18T18:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.463 SBD","edensgarden","Round Earnings - 0.463 SBD | Thank you!","misrori","2018-05-18T18:42:36",0.463,"SBD","in",1.03,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-dash-18-may-2018","postdoctor","2018-05-18T19:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.269 SBD","edensgarden","Round Earnings - 0.269 SBD | Thank you!","misrori","2018-05-18T21:11:30",0.269,"SBD","in",0.6,"normal_tr"
"2018-05-18",2.76,2.23,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-centrality-18-may-2018","postdoctor","2018-05-18T21:15:27",0.3,"SBD","out",0.67,"normal_tr"
"2018-05-18",2.76,2.23,"0.439 SBD","edensgarden","Round Earnings - 0.439 SBD | Thank you!","misrori","2018-05-18T23:40:24",0.439,"SBD","in",0.98,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-qash-19-may-2018","postdoctor","2018-05-19T00:15:27",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-maker-19-may-2018","postdoctor","2018-05-19T01:15:27",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.459 SBD","edensgarden","Round Earnings - 0.459 SBD | Thank you!","misrori","2018-05-19T02:05:39",0.459,"SBD","in",1.05,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-binance-coin-19-may-2018","postdoctor","2018-05-19T02:15:27",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.391 SBD","edensgarden","Round Earnings - 0.391 SBD | Thank you!","misrori","2018-05-19T04:31:54",0.391,"SBD","in",0.9,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-rchain-19-may-2018","postdoctor","2018-05-19T05:15:27",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-ardor-19-may-2018","postdoctor","2018-05-19T06:15:30",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-05-19T06:58:21",0.019,"STEEM","in",0.06,"normal_tr"
"2018-05-19",3.01,2.29,"0.176 SBD","edensgarden","Round Earnings - 0.176 SBD | Thank you!","misrori","2018-05-19T06:58:24",0.176,"SBD","in",0.4,"normal_tr"
"2018-05-19",3.01,2.29,"0.119 STEEM","edensgarden","Round Earnings - 0.119 STEEM | Thank you!","misrori","2018-05-19T09:25:45",0.119,"STEEM","in",0.36,"normal_tr"
"2018-05-19",3.01,2.29,"0.395 SBD","edensgarden","Round Earnings - 0.395 SBD | Thank you!","misrori","2018-05-19T09:25:48",0.395,"SBD","in",0.9,"normal_tr"
"2018-05-19",3.01,2.29,"0.011 STEEM","dtube.rewards","Curator Reward d.tube/v/misrori/odvo3xfd","misrori","2018-05-19T09:28:15",0.011,"STEEM","in",0.03,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-bitcoin-private-19-may-2018","postdoctor","2018-05-19T10:15:27",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.614 SBD","edensgarden","Round Earnings - 0.614 SBD | Thank you!","misrori","2018-05-19T11:53:24",0.614,"SBD","in",1.41,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-lisk-19-may-2018","postdoctor","2018-05-19T12:15:27",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-zilliqa-19-may-2018","postdoctor","2018-05-19T13:15:27",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.780 SBD","edensgarden","Round Earnings - 0.780 SBD | Thank you!","misrori","2018-05-19T14:18:33",0.78,"SBD","in",1.79,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-salt-19-may-2018","postdoctor","2018-05-19T15:15:27",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-verge-19-may-2018","postdoctor","2018-05-19T16:15:42",0.3,"SBD","out",0.69,"normal_tr"
"2018-05-19",3.01,2.29,"0.464 SBD","edensgarden","Round Earnings - 0.464 SBD | Thank you!","misrori","2018-05-19T16:46:00",0.464,"SBD","in",1.06,"normal_tr"
"2018-05-19",3.01,2.29,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-icon-19-may-2018","postdoctor","2018-05-19T17:15:30",0.3,"SBD","out",0.69,"normal_tr"
